,a,b,r
11884,0.33037296629011237,1.0592820892861803,1.0352880282138117
11885,0.33037296629011237,1.0745956890780115,1.05050541203506
11886,0.33037296629011237,1.0884684220111762,1.0623927945871543
11887,0.33037296629011237,1.0953744221243196,1.067037155600243
11888,0.33037296629011237,1.0983859843975643,1.070217914156832
11889,0.33037296629011237,1.1021863327990133,1.0765027459368937
11890,0.33037296629011237,1.1021175679867732,1.0764606654725064
11891,0.33037296629011237,1.1065305966255077,1.0810221105841071
11892,0.33037296629011237,1.1027937331740352,1.0777001397716015
11893,0.33037296629011237,1.090808887321461,1.0660822170426947
11894,0.33037296629011237,1.0797442547209994,1.0555569693281246
11895,0.33037296629011237,1.0733236830510884,1.0495789652818135
11896,0.33037296629011237,1.073654115062642,1.050168118438704
11897,0.33037296629011237,1.0814895343051065,1.0581171231246347
11898,0.33037296629011237,1.0964715498276543,1.07319386772713
11899,0.33037296629011237,1.1120292548348707,1.0888011307280019
11900,0.33037296629011237,1.1307901579436055,1.1074693015229529
11901,0.33037296629011237,1.1420333928923354,1.118442958626623
11902,0.33037296629011237,1.147332184755336,1.1208827775410737
11903,0.33037296629011237,1.1553002874096532,1.128318189556401
11904,0.33037296629011237,1.1612326063704774,1.133854357254497
11905,0.33037296629011237,1.168594724923577,1.1409192507341128
11906,0.33037296629011237,1.1767002394948298,1.1487718319067186
11907,0.33037296629011237,1.1818269466585853,1.1536810907226762
11908,0.33037296629011237,1.1755597183140816,1.1462745630370659
11909,0.33037296629011237,1.1696724391239872,1.1393974098454525
11910,0.33037296629011237,1.175010589825007,1.1473744960373198
11911,0.33037296629011237,1.1762356003609293,1.1473294418020314
11912,0.33037296629011237,1.174559365894732,1.1463062267896529
11913,0.33037296629011237,1.1638841497297014,1.1372989146769368
11914,0.33037296629011237,1.1633971567150343,1.1369485187099873
11915,0.33037296629011237,1.1548944101162273,1.1267502996696632
11916,0.33037296629011237,1.147880412119638,1.1198809134762158
11917,0.33037296629011237,1.1361455128016935,1.1081627770420974
11918,0.33037296629011237,1.124278248626246,1.0962715041923174
11919,0.33037296629011237,1.1116049806592507,1.0836839039996722
11920,0.33037296629011237,1.0993522268575302,1.071502282764663
11921,0.33037296629011237,1.0836461964116262,1.055722272822222
11922,0.33037296629011237,1.0722916219529752,1.044383460260217
11923,0.33037296629011237,1.0589189434923043,1.0309695886653576
11924,0.33037296629011237,1.0479011092164312,1.0199002709903193
11925,0.33037296629011237,1.0398176211181138,1.01186025592134
11926,0.33037296629011237,1.0422052268105535,1.018784708223857
11927,0.33037296629011237,1.0333177711679544,1.0098413428770239
11928,0.33037296629011237,1.0283043397608047,1.0049875625027158
11929,0.33037296629011237,1.0235691792615873,1.000399438804803
11930,0.33037296629011237,1.0280967522048323,1.004889971584221
11931,0.33037296629011237,1.0367995893218374,1.0136713501909105
11932,0.33037296629011237,1.04838313468196,1.0252013463170506
11933,0.33037296629011237,0.9398600424745136,0.9159445106318364
11934,0.33037296629011237,0.9426350925410936,0.9185088100476534
11935,0.33037296629011237,0.9474709138718422,0.9231365973342586
11936,0.33037296629011237,0.9473132531601705,0.9226129839033989
11937,0.33037296629011237,0.9392742439987605,0.9140513262748099
11938,0.33037296629011237,0.9240306335221415,0.8960297283462163
11939,0.33037296629011237,0.9102332541005955,0.8815505667349351
11940,0.33037296629011237,0.883903540560554,0.8544333086043107
11941,0.33037296629011237,0.8590232282504557,0.8273885816758292
11942,0.33037296629011237,0.8327386496578746,0.8010944886834551
11943,0.33037296629011237,0.8122251882585418,0.7813714091452985
11944,0.33037296629011237,0.7966872297801475,0.7665714804234908
11945,0.33037296629011237,0.7790920879731675,0.7495592456562022
11946,0.33037296629011237,0.7632421523101649,0.7343510171384319
11947,0.33037296629011237,0.750305070625156,0.7221936756544834
11948,0.33037296629011237,0.73891169856298,0.711557343006788
11949,0.33037296629011237,0.7299657559385675,0.7030458017595805
11950,0.33037296629011237,0.7185739532716764,0.6920320115619844
11951,0.33037296629011237,0.7093925744234526,0.6830096124744881
11952,0.33037296629011237,0.6979078959270693,0.6715936890243864
11953,0.33037296629011237,0.6823621804244597,0.6558476051082894
11954,0.33037296629011237,0.667859306910521,0.6411648788272731
11955,0.33037296629011237,0.6609854362426584,0.6366033182459446
11956,0.33037296629011237,0.6463845738357776,0.620955578661523
11957,0.33037296629011237,0.5316009166182216,0.5055684314947012
11958,0.33037296629011237,0.5257308834699659,0.5020339976900111
11959,0.33037296629011237,0.5261352036280673,0.5023551488142847
11960,0.33037296629011237,0.5260565604159866,0.5023458824843169
11961,0.33037296629011237,0.5293221151579415,0.505665874931012
11962,0.33037296629011237,0.5307300305561757,0.5071467666795669
11963,0.33037296629011237,0.5269855952094258,0.5022093483607463
11964,0.33037296629011237,0.525475199868791,0.5007615641833344
11965,0.33037296629011237,0.5260023733359567,0.5013564463909056
11966,0.33037296629011237,0.5281393330100124,0.5042202985312209
11967,0.33037296629011237,0.5238189964892035,0.5000751475913433
11968,0.33037296629011237,0.5180366309302601,0.49421581635649126
11969,0.33037296629011237,0.5382044306049101,0.5147959560638947
11970,0.33037296629011237,0.550631665963317,0.5270855229385015
11971,0.33037296629011237,0.5736555783048867,0.5503194550725253
11972,0.33037296629011237,0.589528773574792,0.5660851835404829
11973,0.33037296629011237,0.6064124888230393,0.5830634612860782
11974,0.33037296629011237,0.6209891361824553,0.5964048286057132
11975,0.33037296629011237,0.6384471477955422,0.6138396211426603
11976,0.33037296629011237,0.6606452921097752,0.6360055539649515
11977,0.33037296629011237,0.6870644583534369,0.6609413367331659
11978,0.33037296629011237,0.7089132652667844,0.6823862975053364
11979,0.33037296629011237,0.7336162146038057,0.7070109209484
11980,0.33037296629011237,0.7540585652427678,0.727367840888325
11981,0.33037296629011237,0.7762126620581387,0.7510971755055312
11982,0.33037296629011237,0.7939592326804423,0.7683985667349827
11983,0.33037296629011237,0.8170277382599902,0.7921842132381612
11984,0.33037296629011237,0.8391512104387198,0.8144793111716168
11985,0.33037296629011237,0.8535019548593654,0.8286172290681041
11986,0.33037296629011237,0.8516901875723826,0.8263304894173799
11987,0.33037296629011237,0.8571863529533577,0.8332731353334478
11988,0.33037296629011237,0.8607392232997033,0.836587755173991
11989,0.33037296629011237,0.8592527395468905,0.8351986132496528
11990,0.33037296629011237,0.8508877982768692,0.8248318504345263
11991,0.33037296629011237,0.8435061263831529,0.8199776611537682
11992,0.33037296629011237,0.8294703659296483,0.8048554333348757
11993,0.33037296629011237,0.8250707199153502,0.8002291709150758
11994,0.33037296629011237,0.818335901387576,0.7939646727003354
11995,0.33037296629011237,0.8017213552002662,0.7769864024493004
11996,0.33037296629011237,0.7863138356035471,0.7617963246119343
11997,0.33037296629011237,0.7724128062749043,0.7482344468201311
11998,0.33037296629011237,0.7586170431283219,0.7347874686712367
11999,0.33037296629011237,0.7507431876867257,0.7264201904306639
12000,0.33037296629011237,0.741539500642526,0.7167454983126057
12001,0.33037296629011237,0.7360889410906255,0.7126401175446736
12002,0.33037296629011237,0.7242880311926423,0.7004928673233469
12003,0.33037296629011237,0.716489134433441,0.6907746543484742
12004,0.33037296629011237,0.7155310178381944,0.6897529877036889
12005,0.33037296629011237,0.7153660743903973,0.6888909539311586
12006,0.33037296629011237,0.7242715622753804,0.696755582248516
12007,0.33037296629011237,0.7449080470180098,0.7190175596559233
12008,0.33037296629011237,0.7521554483976216,0.7251984614673826
12009,0.33037296629011237,0.758336814185677,0.7300773530028571
12010,0.33037296629011237,0.7720613154395108,0.7446112706379561
12011,0.33037296629011237,0.788855490243519,0.7620441733519018
12012,0.33037296629011237,0.8013302050801432,0.77513611589141
12013,0.33037296629011237,0.8128420394025049,0.7871469545786468
12014,0.33037296629011237,0.8212642773704151,0.7959029350648991
12015,0.33037296629011237,0.8275150299847025,0.8023849079902093
12016,0.33037296629011237,0.830152191011511,0.8052345661817423
12017,0.33037296629011237,0.835803509975279,0.8108937484537743
12018,0.33037296629011237,0.835732276060354,0.8106720630818761
12019,0.33037296629011237,0.8303842992861801,0.8053259660388837
12020,0.33037296629011237,0.8203210276665314,0.7952109399557349
12021,0.33037296629011237,0.8070524556940812,0.7819231817042137
12022,0.33037296629011237,0.7927052243515169,0.7675354294788493
12023,0.33037296629011237,0.7773471470401514,0.752184556824404
12024,0.33037296629011237,0.7653938392089505,0.7402786055314875
12025,0.33037296629011237,0.7509126076095793,0.7257763271310788
12026,0.33037296629011237,0.7282989301854832,0.7031296007834834
12027,0.33037296629011237,0.7088066954207053,0.6836359375345037
12028,0.33037296629011237,0.6917674040051027,0.6666815330425401
12029,0.33037296629011237,0.8489977887011004,0.8265633156107041
12030,0.33037296629011237,0.8323665333575849,0.8085752732919139
12031,0.33037296629011237,0.8105748331893379,0.7882503190529672
12032,0.33037296629011237,0.7910091785473652,0.768539961058709
12033,0.33037296629011237,0.773001866993599,0.7505950661288697
12034,0.33037296629011237,0.754361112052994,0.7294370074144708
12035,0.33037296629011237,0.7421872083288945,0.7180033632821824
12036,0.33037296629011237,0.728840134005885,0.7051262021641617
12037,0.33037296629011237,0.7080538761664634,0.6845795925315575
12038,0.33037296629011237,0.6908115188344313,0.6677196481762292
12039,0.33037296629011237,0.6706508596170124,0.6477131967398345
12040,0.33037296629011237,0.6535669572564644,0.6306427401889135
12041,0.33037296629011237,0.6369180528115601,0.6140206845154247
12042,0.33037296629011237,0.6228219848480008,0.6000581833488007
12043,0.33037296629011237,0.6088328933233071,0.5862529877386532
12044,0.33037296629011237,0.5979938199641905,0.5756162806059858
12045,0.33037296629011237,0.58847212185109,0.5662553736511177
12046,0.33037296629011237,0.5809862074314824,0.5587937110134805
12047,0.33037296629011237,0.5760030794943649,0.5535620996214076
12048,0.33037296629011237,0.573811878202005,0.5516709297110794
12049,0.33037296629011237,0.5689234860661891,0.5470858897934491
12050,0.33037296629011237,0.5627338378340292,0.5412088613771978
12051,0.33037296629011237,0.5547613986691076,0.5329121059947158
12052,0.33037296629011237,0.5487287945816355,0.5271862240860442
12053,0.33037296629011237,0.3406193698454346,0.3195340565696819
12054,0.33037296629011237,0.33670430489365477,0.3156152636737033
12055,0.33037296629011237,0.33521563517857234,0.3142311123759848
12056,0.33037296629011237,0.3347593696358724,0.31410734438886856
12057,0.33037296629011237,0.334133837017888,0.31388603350194244
12058,0.33037296629011237,0.32692238582197297,0.3044743007027666
12059,0.33037296629011237,0.32737185863450147,0.30518295465509315
12060,0.33037296629011237,0.3242152063072413,0.3025835532960943
12061,0.33037296629011237,0.30963999230543926,0.28638336841301815
12062,0.33037296629011237,0.3026508056040713,0.280129686930055
12063,0.33037296629011237,0.29111002892405025,0.2680356423307372
12064,0.33037296629011237,0.2795068867501086,0.25590034423390107
12065,0.33037296629011237,0.2757798342770841,0.25288184337049824
12066,0.33037296629011237,0.2708683105127685,0.2465333327262732
12067,0.33037296629011237,0.2627945939493307,0.2378244468318177
12068,0.33037296629011237,0.2539728874829559,0.23053360282283897
12069,0.33037296629011237,0.23415672144289734,0.2098991360727268
12070,0.33037296629011237,0.21281430975245608,0.18704696615308503
12071,0.33037296629011237,0.19843338984018266,0.17208090849795576
12072,0.33037296629011237,0.20239514545737447,0.17872473668745548
12073,0.33037296629011237,0.20878722533201266,0.18457050035398803
12074,0.33037296629011237,0.22369311101258127,0.1987284277585316
12075,0.33037296629011237,0.24380990927744928,0.2189738572850095
12076,0.33037296629011237,0.2735817362243391,0.2496292399487111
12077,0.33037296629011237,0.24958322956820356,0.22520032017406189
12078,0.33037296629011237,0.2686102480756647,0.24385146716965334
12079,0.33037296629011237,0.2881753801324948,0.26219958069181104
12080,0.33037296629011237,0.3108626591562468,0.28580007462992507
12081,0.33037296629011237,0.3228337406607631,0.2965404336583993
12082,0.33037296629011237,0.33392989357563096,0.3072133151191564
12083,0.33037296629011237,0.3439801228617927,0.31811443250901594
12084,0.33037296629011237,0.3539639761338884,0.327863524185645
12085,0.33037296629011237,0.36679831789005624,0.340622249398577
12086,0.33037296629011237,0.3838985277646325,0.362756052656672
12087,0.33037296629011237,0.38795123947671073,0.3665221006245777
12088,0.33037296629011237,0.38579970490519033,0.3632953413276726
12089,0.33037296629011237,0.42741551326665084,0.40453162519899666
12090,0.33037296629011237,0.48353938306300215,0.4611145315564219
12091,0.33037296629011237,0.5486529081386851,0.5251128373697947
12092,0.33037296629011237,0.6298627451833847,0.6039323138602216
12093,0.33037296629011237,0.7068868577072172,0.6811551290591685
12094,0.33037296629011237,0.7991634907838305,0.7729920214978153
12095,0.33037296629011237,0.8481641124418373,0.8208263763378766
12096,0.33037296629011237,0.939956129041998,0.9128271238730962
12097,0.33037296629011237,1.029119001626007,1.0023560922532324
12098,0.33037296629011237,1.0903856671457017,1.0626418971761162
12099,0.33037296629011237,1.1382821484504873,1.1096950733391608
12100,0.33037296629011237,1.1827927833714074,1.1529994847237104
12101,0.33037296629011237,1.2607827069171609,1.2304649092951836
12102,0.33037296629011237,1.3406711213643916,1.3084242694053003
12103,0.33037296629011237,1.347526959789871,1.3140645670161053
12104,0.33037296629011237,1.3667643772360423,1.3329629500717535
12105,0.33037296629011237,1.3471843565512485,1.312877161929198
12106,0.33037296629011237,1.325516549637828,1.2905528341421872
12107,0.33037296629011237,1.3387686370265786,1.3031338687885072
12108,0.33037296629011237,1.3175939868085667,1.2856358399657126
12109,0.33037296629011237,1.3173994238791136,1.2851878200507043
12110,0.33037296629011237,1.3180159029471556,1.2858979913752764
12111,0.33037296629011237,1.3142808423169576,1.2822837803203253
12112,0.33037296629011237,1.3102748275115146,1.2785261397030618
12113,0.33037296629011237,1.3049353271638666,1.273291056073722
12114,0.33037296629011237,1.2966259715407127,1.2651762669612006
12115,0.33037296629011237,1.2854145740433651,1.254318645910259
12116,0.33037296629011237,1.2683491176562791,1.2376468738753648
12117,0.33037296629011237,1.248048158864313,1.2176277233787518
12118,0.33037296629011237,1.2247023732313282,1.1944539678933825
12119,0.33037296629011237,1.198547047266132,1.1684344329511762
12120,0.33037296629011237,1.1705751975310463,1.1405060213884664
12121,0.33037296629011237,1.1396886249926743,1.1095001157250972
12122,0.33037296629011237,1.1505744789694117,1.1200284152074929
12123,0.33037296629011237,1.1264723829631906,1.0956470925594375
12124,0.33037296629011237,1.1004878097575779,1.0694644579680541
12125,0.33037296629011237,1.0768010882927315,1.045579727692032
12126,0.33037296629011237,1.0537204169331218,1.0223843632610046
12127,0.33037296629011237,1.0196520304329477,0.984505980504152
12128,0.33037296629011237,1.0657202210466408,1.0308433831889325
12129,0.33037296629011237,1.0771892881062735,1.04276313895654
12130,0.33037296629011237,1.047661254684801,1.0137177671680884
12131,0.33037296629011237,1.0201725091814184,0.9865396365230886
12132,0.33037296629011237,0.9907905492323454,0.9573531549935427
12133,0.33037296629011237,0.9664695015860127,0.9331676981103997
12134,0.33037296629011237,0.9437794417696082,0.9106077309604016
12135,0.33037296629011237,0.9187626464226848,0.8855482006545364
12136,0.33037296629011237,0.8994899621580366,0.8666668008741231
12137,0.33037296629011237,0.8854103876316599,0.8531931921576014
12138,0.33037296629011237,0.8741224491735153,0.8424381291509867
12139,0.33037296629011237,0.8685190779573182,0.837096625765961
12140,0.33037296629011237,0.8573393770498323,0.825935177304281
12141,0.33037296629011237,0.8469331333510577,0.8153161993654691
12142,0.33037296629011237,0.8366266242159641,0.8048333160232347
12143,0.33037296629011237,0.8292972782355803,0.7975701964333638
12144,0.33037296629011237,0.828822549012451,0.7974834062404182
12145,0.33037296629011237,0.8382508513231781,0.8075787322584612
12146,0.33037296629011237,0.8558386232765707,0.8257757268422595
12147,0.33037296629011237,0.8811403454297098,0.8519398297908148
12148,0.33037296629011237,0.9147810352515484,0.8853674077566615
12149,0.33037296629011237,1.1278420859405842,1.1009179211609514
12150,0.33037296629011237,1.1962696994826927,1.1677361933016286
12151,0.33037296629011237,1.224371868974533,1.1962625953700874
12152,0.33037296629011237,1.2448833907207042,1.2177017170821953
12153,0.33037296629011237,1.2629540205966916,1.2349379410363719
12154,0.33037296629011237,1.248570305591275,1.2200417073222898
12155,0.33037296629011237,1.2726184730865335,1.2435204491119003
12156,0.33037296629011237,1.2920692268434526,1.2623609763572197
12157,0.33037296629011237,1.2031166006484029,1.1741874745143837
12158,0.33037296629011237,1.214663115812342,1.1869990349327835
12159,0.33037296629011237,1.2335506452946619,1.2051228263243132
12160,0.33037296629011237,1.2598816505365815,1.2328665653730755
12161,0.33037296629011237,1.2768523976828159,1.2482382724682313
12162,0.33037296629011237,1.2900283932557826,1.2615279620839859
12163,0.33037296629011237,1.3008103816063996,1.2724526657682063
12164,0.33037296629011237,1.3071161081244194,1.2787526489227683
12165,0.33037296629011237,1.3097886285341744,1.2812506776830541
12166,0.33037296629011237,1.3128424252141502,1.2840332372350787
12167,0.33037296629011237,1.3134822830140154,1.2843127688885296
12168,0.33037296629011237,1.3106015836243803,1.281346320213979
12169,0.33037296629011237,1.313196086242523,1.2839897184124789
12170,0.33037296629011237,1.3023595248361353,1.2730985918046351
12171,0.33037296629011237,1.2855293066608042,1.255981135682179
12172,0.33037296629011237,1.2666524089771956,1.2367731951480043
12173,0.33037296629011237,1.0634192596880159,1.0311456972958575
12174,0.33037296629011237,1.0485356693203054,1.0160142286820006
12175,0.33037296629011237,1.0718359014509011,1.0389488940336888
12176,0.33037296629011237,1.0535504952646582,1.0202868812705281
12177,0.33037296629011237,1.0340384214065879,1.0003205298984952
12178,0.33037296629011237,1.0201080502896973,0.9861687274961771
12179,0.33037296629011237,1.0456541976299445,1.0113808491452851
12180,0.33037296629011237,1.033190920317588,0.9987515974693614
12181,0.33037296629011237,1.0179716657499547,0.9834562352690227
12182,0.33037296629011237,1.0038631414298078,0.969462120402712
12183,0.33037296629011237,1.032345043562819,1.0019021792925615
12184,0.33037296629011237,1.0590183397302344,1.0288034245716156
12185,0.33037296629011237,1.0496611522095123,1.0199179235467786
12186,0.33037296629011237,1.039198757206198,1.0099278113893422
12187,0.33037296629011237,1.0302286615087057,0.9975850797916576
12188,0.33037296629011237,1.037785527325981,1.0083338628193035
12189,0.33037296629011237,1.0497828247112926,1.0220448957979689
12190,0.33037296629011237,0.9880962561463007,0.9605370448385625
12191,0.33037296629011237,0.965720518045261,0.9383645880111776
12192,0.33037296629011237,0.942933292768438,0.9159507852538066
12193,0.33037296629011237,0.9866211922107886,0.960046256088006
12194,0.33037296629011237,1.0247984513752795,0.9969388279312427
12195,0.33037296629011237,1.0622683122081498,1.034472552658301
12196,0.33037296629011237,1.0622848233522995,1.0345257827982062
12197,0.33037296629011237,1.0578765334895037,1.030022136966581
12198,0.33037296629011237,1.0522151904405255,1.0260374019155734
12199,0.33037296629011237,1.0484248653300705,1.0219832848595338
12200,0.33037296629011237,1.0783976164985387,1.0514600422377272
12201,0.33037296629011237,1.0702791127147004,1.0430865654412402
12202,0.33037296629011237,1.0647100160451126,1.0375056624795826
12203,0.33037296629011237,1.0561086237485948,1.028902784383039
12204,0.33037296629011237,1.0454786147762671,1.0183208567749786
12205,0.33037296629011237,1.0363798590701851,1.0092283243034847
12206,0.33037296629011237,1.0297873852177069,1.0025516710588742
12207,0.33037296629011237,1.0251716752209092,0.9977168043069268
12208,0.33037296629011237,1.0205649085026183,0.9931633855835432
12209,0.33037296629011237,1.0177816917103777,0.9900191748229076
12210,0.33037296629011237,1.0159096523272748,0.9880208372040579
12211,0.33037296629011237,0.983142863409282,0.9553096451249249
12212,0.33037296629011237,0.9843959206250981,0.9566343997392809
12213,0.33037296629011237,0.9802243103909394,0.9525135830466008
12214,0.33037296629011237,0.9773379956719401,0.9496851443266338
12215,0.33037296629011237,0.9395050799698046,0.9119625248613094
12216,0.33037296629011237,0.9726515009052308,0.9452346891278968
12217,0.33037296629011237,0.9965870500718084,0.9693476287809103
12218,0.33037296629011237,0.9791901605478168,0.9520821184428258
12219,0.33037296629011237,0.9579799768829922,0.9308268868703514
12220,0.33037296629011237,0.9332223047751957,0.9060338081952947
12221,0.33037296629011237,0.9101831892809469,0.8835925959221117
12222,0.33037296629011237,0.8823090555692454,0.8555716395807728
12223,0.33037296629011237,0.8514525353679483,0.8245383479023806
12224,0.33037296629011237,0.8191504795656985,0.7922797683791153
12225,0.33037296629011237,0.7860727982994358,0.7590480466494051
12226,0.33037296629011237,0.7557405727611748,0.728796276120545
12227,0.33037296629011237,0.7204006897136168,0.693536916416064
12228,0.33037296629011237,0.6835653707812563,0.6568247979137797
12229,0.33037296629011237,0.6466216645832323,0.6203170325581905
12230,0.33037296629011237,0.6030226481571959,0.5750772604505877
12231,0.33037296629011237,0.5668439710384081,0.5397554618236943
12232,0.33037296629011237,0.5276927335031789,0.49879033871087286
12233,0.33037296629011237,0.49390978271703,0.46565810077398173
12234,0.33037296629011237,0.4547233483969758,0.4268724736406523
12235,0.33037296629011237,0.40874839161069154,0.3812228158966915
12236,0.33037296629011237,0.37309301830044495,0.3458049907251255
12237,0.33037296629011237,0.35247953176090496,0.32532392081855255
12238,0.33037296629011237,0.3536089428252175,0.3264539385832568
12239,0.33037296629011237,0.3776292010956258,0.3503891001439564
12240,0.33037296629011237,0.41624007935642093,0.3886267721046689
12241,0.33037296629011237,0.44307011683203834,0.41668146443182885
12242,0.33037296629011237,0.4726023970343922,0.4456125629578348
12243,0.33037296629011237,0.5546256212305007,0.5288194717667326
12244,0.33037296629011237,0.6412320442545045,0.6158360658871856
12245,0.33037296629011237,0.7342585972395168,0.7086618673665496
12246,0.33037296629011237,0.7797971350125039,0.7550977454841546
12247,0.33037296629011237,0.8540965177259088,0.8287445258228398
12248,0.33037296629011237,0.9139557667068066,0.8882549141489514
12249,0.33037296629011237,0.9547562400333696,0.9302876695830941
12250,0.33037296629011237,0.9883736613948213,0.9633755787538519
12251,0.33037296629011237,1.0298976522026768,1.0047509929833516
12252,0.33037296629011237,1.0569998981009525,1.0318520212519227
12253,0.33037296629011237,1.0724648858471655,1.0470413521535606
12254,0.33037296629011237,1.0790895319949692,1.0533667814472443
12255,0.33037296629011237,1.080499725919942,1.054508036413167
12256,0.33037296629011237,1.0777597180993328,1.0516237052595607
12257,0.33037296629011237,1.0715986630803993,1.0453264399119782
12258,0.33037296629011237,1.0609880440563502,1.0346111035018608
12259,0.33037296629011237,1.045266528734725,1.0187840864933242
12260,0.33037296629011237,1.025024206639576,0.9985351442054545
12261,0.33037296629011237,1.0402972502740244,1.013658092407964
12262,0.33037296629011237,1.0176303180564856,0.9910179305895862
12263,0.33037296629011237,0.9970865886010554,0.9708013574487996
12264,0.33037296629011237,0.971747527968239,0.9457325853308626
12265,0.33037296629011237,0.9380371559197935,0.9121415267534146
12266,0.33037296629011237,0.8949493040826872,0.8667425167079948
12267,0.33037296629011237,0.8535878141803954,0.8253960378782194
12268,0.33037296629011237,0.8091850765191841,0.7809639670400931
12269,0.33037296629011237,0.6578198505585031,0.6291365491087352
12270,0.33037296629011237,0.6403522613929589,0.6114835039301411
12271,0.33037296629011237,0.6257442714119641,0.5968879103145858
12272,0.33037296629011237,0.6129511037975361,0.5839409562508667
12273,0.33037296629011237,0.6011064078045047,0.5721337002738086
12274,0.33037296629011237,0.5894578352827278,0.5606148378169568
12275,0.33037296629011237,0.37996847010324886,0.3518071327397341
12276,0.33037296629011237,0.39571168590734906,0.36769614470045364
12277,0.33037296629011237,0.3720314971862335,0.343794804617061
12278,0.33037296629011237,0.35571592529361296,0.328983266243279
12279,0.33037296629011237,0.3247035294949514,0.29756978320177907
12280,0.33037296629011237,0.2979462844869567,0.2703283836161743
12281,0.33037296629011237,0.2569409641592897,0.23009033164588844
12282,0.33037296629011237,0.23123645985903396,0.20594261003852765
12283,0.33037296629011237,0.20421789537878654,0.17931271199663967
12284,0.33037296629011237,0.17781814564385479,0.1535900269610736
12285,0.33037296629011237,0.157051577182721,0.13331407314315258
12286,0.33037296629011237,0.1398930115401531,0.11615495054829716
12287,0.33037296629011237,0.12478455477295847,0.10095329303719736
12288,0.33037296629011237,0.11874627820558692,0.09482874261872687
12289,0.33037296629011237,0.12162659445422719,0.09750794167745236
12290,0.33037296629011237,0.12840225971590913,0.10448877128276912
12291,0.33037296629011237,0.13683048871806713,0.11295669119255469
12292,0.33037296629011237,0.1507725322025888,0.1270012703731066
12293,0.33037296629011237,0.12645481392277125,0.10258014008030458
12294,0.33037296629011237,0.13580644326466418,0.11214032952410724
12295,0.33037296629011237,0.15067726899229494,0.12705395097663685
12296,0.33037296629011237,0.16901538826249896,0.1454379484414844
12297,0.33037296629011237,0.1914751249185429,0.16804993780209365
12298,0.33037296629011237,0.21367107441702304,0.19043869240610345
12299,0.33037296629011237,0.23642675281898873,0.21335835488258315
12300,0.33037296629011237,0.25324443978023026,0.2303431811511678
12301,0.33037296629011237,0.26273536757131866,0.23991148450888955
12302,0.33037296629011237,0.2681706225525875,0.24536206244877368
12303,0.33037296629011237,0.26769259194076667,0.24420232080738458
12304,0.33037296629011237,0.2726470606606397,0.24953532182150628
12305,0.33037296629011237,0.27263654798684833,0.24963133134284277
12306,0.33037296629011237,0.2639621278076143,0.24088117696174804
12307,0.33037296629011237,0.2548330114809656,0.23162979704363662
12308,0.33037296629011237,0.25017299882271526,0.22686511169437196
12309,0.33037296629011237,0.2492746786181259,0.22560243955790038
12310,0.33037296629011237,0.2469575117865821,0.22353896019877972
12311,0.33037296629011237,0.24772761448570002,0.2243154662037956
12312,0.33037296629011237,0.24512307489923013,0.22172068098644493
12313,0.33037296629011237,0.2306085290176605,0.207145177927195
12314,0.33037296629011237,0.21466254814451213,0.19109955932704292
12315,0.33037296629011237,0.19693390834663926,0.17327190837922646
12316,0.33037296629011237,0.1828365309742357,0.1591185886046632
12317,0.33037296629011237,0.20891019264432886,0.18555076408820137
12318,0.33037296629011237,0.19705702907825473,0.17341466354239177
12319,0.33037296629011237,0.1857975429718156,0.16181950014097646
12320,0.33037296629011237,0.1736468771180184,0.14953535287409847
12321,0.33037296629011237,0.16635040371093024,0.14217666125566808
12322,0.33037296629011237,0.15981508087096974,0.13553085876878812
12323,0.33037296629011237,0.15251860746388146,0.12817216715035784
12324,0.33037296629011237,0.1451187367000264,0.12072518295585721
12325,0.33037296629011237,0.14019150751711784,0.11587028217795692
12326,0.33037296629011237,0.13256350840865438,0.10825249841234863
12327,0.33037296629011237,0.12320976796199434,0.09879831574935072
12328,0.33037296629011237,0.11546039237528238,0.09086398950655716
12329,0.33037296629011237,0.11032793787412531,0.08545504602661591
12330,0.33037296629011237,0.10994112998552596,0.08519171018854665
12331,0.33037296629011237,0.10721543849331372,0.08258343095656451
12332,0.33037296629011237,0.10717604202977127,0.08247778163739572
12333,0.33037296629011237,0.10902277670522242,0.08434347339614623
12334,0.33037296629011237,0.11474166679083031,0.09027214306058395
12335,0.33037296629011237,0.12026793762978105,0.09588041603103659
12336,0.33037296629011237,0.12199322096948118,0.09732854915841649
12337,0.33037296629011237,0.12855525049040695,0.10396316995732302
12338,0.33037296629011237,0.13426698241181634,0.10975381366094905
12339,0.33037296629011237,0.13955609791666657,0.11502665403264412
12340,0.33037296629011237,0.14691688050047147,0.12255422236961633
12341,0.33037296629011237,-0.01896314849347347,-0.04459068524876392
12342,0.33037296629011237,-0.010893068162670105,-0.036487490799096356
12343,0.33037296629011237,-0.0042310706520725105,-0.02963155809615603
12344,0.33037296629011237,0.0016108401645711368,-0.023662787350248626
12345,0.33037296629011237,0.01190402524313594,-0.013233539628240032
12346,0.33037296629011237,0.02059814365414092,-0.004430560587561083
12347,0.33037296629011237,0.028167356350782935,0.00321498266093434
12348,0.33037296629011237,0.029668398711466315,0.004747562659253135
12349,0.33037296629011237,0.03243690718083225,0.007546303037539004
12350,0.33037296629011237,0.03456549184631463,0.009746664453090359
12351,0.33037296629011237,0.034799068098315566,0.010013084071441969
12352,0.33037296629011237,0.03304856376194909,0.00831549008304866
